EAN,amount,brand,capacity,category,description,extras,image_url,ingredients,origin,price,seller,storage,title,url,weight,
5902627090431,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,"Odświezacz powietrza z wazonikiem i patyczkami, cytrusy i drzewo sandałowe",,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627090431.jpg&x=500&y=400,,,9.99,Leclerc Rzeszów,"Przechowywać w suchym miejscu w temperaturze 5-25*C 
Chronić przed zamarznięciem i bezpośrednim działaniem promieni słonecznych. 
 
 
  ",WM Odświezacz powietrza w patyczkach cytrusy i drzewo sandałowe 75ml,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-w-patyczkach-cytrusy-i-drzewo-sandalowe-75ml-produkt-137680.html,,
5902627090424,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,"Odświezacz powietrza z wazonikiem i patyczkami, magnolia i kwiat wiśni",,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627090424.jpg&x=500&y=400,,,9.99,Leclerc Rzeszów,"Przechowywać w suchym miejscu w temperaturze 5,0-25,0 0C . Chronić prze zamarznięciem. Chronić przed bezpośrednim działaniem promieni słonecznych. 
 
 
  ",WM Odświezacz powietrza w patyczkach magnolia i kwiat wiśni 75ml,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-w-patyczkach-magnolia-i-kwiat-wisni-75ml-produkt-137681.html,,
5907637316830,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,Odświeżacz powietrza w żelowych kulkach orient,,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5907637316830.jpg&x=500&y=400,,,6.99,Leclerc Rzeszów,"Przechowywać w szczelnie zamkniętych oryginalnych opakowaniach i chronić przed światłem. Przechowywać w chłodnym, suchym i przewiewnym miejscu. Trzymać z dala od źródeł zapłonu i otwartego ognia, trzymać z dala od żywności, napojów i pasz dla zwierząt. Przechowywać z dala od silnych utleniaczy. Optymalna temperatura przechowywania wynosi pomiędzy 5 i 35 ° C. 
 
 
  ",WM ODSWIEZACZ POWIETRZA W ZELOWYCH KULKACH ORIENT 250G,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-w-zelowych-kulkach-orient-250g-produkt-78468.html,,
3564700831083,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,Odświeżacz powietrza o zapachu leśnym,,https://www.leclerc.rzeszow.pl/resize.php?pic=170/3564700831083.jpg&x=500&y=400,,,7.99,Leclerc Rzeszów,,WM Odświeżacz powietrza leśna wyprawa 250ml,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-lesna-wyprawa-250ml-produkt-132695.html,,
5907637312306,,Wiodąca Marka,,"Chemia > Środki do sanitariatów > Płyny, żele",Żel do udrażniania rur,,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5907637312306.jpg&x=500&y=400,,,6.95,Leclerc Rzeszów,"Przechowywać w temperaturze nie przekraczającej 30°C. Chronić przed zamarzaniem. 
 
 
  ",Żel do udrażniania rur 1L,https://www.leclerc.rzeszow.pl/zel-do-udrazniania-rur-1l-produkt-92875.html,,
5900931024746,40 g,,40 g,"Chemia > Środki do sanitariatów > Płyny, żele","Kret Granulki do udrożniania rur 40 g Doskonały środek do udrożniania rur i syfonów w instalacjach kanalizacyjnych. 
Są takie miejsca w domu, gdzie nie jesteśmy w stanie dotrzeć. Właśnie tam, w kanalizacji, zbierają się zanieczyszczenia powodujące zatory w rurach. 
...Zatrudnij kret'a, a hydraulika zaproś na kawę... 
- uprośćmy sobie życie i uczyńmy je łatwiejszym. 
Regularne stosowanie granulek kret skutecznie zapobiega zapychaniu się rur i syfonów. Zastosowana formuła z aktywatorem aluminiowym wzmacnia skuteczność działania. 
Profilaktycznie stosować raz w tygodniu Kret - jedyny oryginalny",,https://www.leclerc.rzeszow.pl/resize.php?pic=168/5900931024746_T1.jpg&x=500&y=400,,,1.59,Leclerc Rzeszów,,Kret Granulki do udrożniania rur 40 g,https://www.leclerc.rzeszow.pl/kret-granulki-do-udrozniania-rur-40-g-produkt-138204.html,Waga netto 40 g,
5907637315543,,Wiodąca Marka,,Chemia > Środki do czyszczenia > Mleczka,Mleczko do czyszczenia 430ml,,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5907637315543.jpg&x=500&y=400,,,2.99,Leclerc Rzeszów,"Przechowywać w temperaturze od 5 °C do 35 °C. Chronić przed zamarzaniem i działaniem promieni słonecznych. 
 
 
  ",WM MLECZKO DO CZYSZCZENIA CYTRYNOWE 430 ML,https://www.leclerc.rzeszow.pl/wm-mleczko-do-czyszczenia-cytrynowe-430-ml-produkt-43161.html,,
5902627093487,,,,"Chemia > Środki do sanitariatów > Kostki, zapasy",Kostki do wc o zapachu morskim,,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627093487.jpg&x=500&y=400,,,4.99,Leclerc Rzeszów,"Przechowywać w suchym, przewiewnym miejscu. Chronić przed działaniem promieni słonecznych. 
 
 
  ",WM KOSTKA 3D KULKI WC LAGUNA,https://www.leclerc.rzeszow.pl/wm-kostka-3d-kulki-wc-laguna-produkt-145644.html,,
5902627093517,,Wiodąca Marka,,"Chemia > Środki do sanitariatów > Kostki, zapasy",Kostki do wc o zapachu leśnym,,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627093517.jpg&x=500&y=400,,,4.99,Leclerc Rzeszów,"Przechowywać w suchym, przewiewnym miejscu. Chronić przed działaniem promieni słonecznych. 
 
 
  ",WM Kostka  toaletowa 3D pine  2 x 40g ,https://www.leclerc.rzeszow.pl/wm-kostka-toaletowa-3d-pine-2-x-40g--produkt-145641.html,,
5902627093500,,,,"Chemia > Środki do sanitariatów > Kostki, zapasy",Kostki do wc o zapachu morskim,,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627093500.jpg&x=500&y=400,,,5.99,Leclerc Rzeszów,"Przechowywać w suchym, przewiewnym miejscu. Chronić przed działaniem promieni słonecznych. 
 
 
  ",WM BARWIĄCE KOSTKI DO WC OCEAN FLOWER,https://www.leclerc.rzeszow.pl/wm-barwiace-kostki-do-wc-ocean-flower-produkt-145642.html,,
5907637315536,,Wiodąca Marka,,Chemia > Środki do czyszczenia > Mleczka,Mleczko do czyszczenia 430ml,,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5907637315536.jpg&x=500&y=400,,,2.99,Leclerc Rzeszów,"Przechowywać w temperaturze od 5 °C do 35 °C. Chronić przed zamarzaniem i działaniem promieni słonecznych. 
 
 
  ",WM MLECZKO DO CZYSZCZENIA ACTIV 430 ML,https://www.leclerc.rzeszow.pl/wm-mleczko-do-czyszczenia-activ-430-ml-produkt-51771.html,,
5902627093494,,,,"Chemia > Środki do sanitariatów > Kostki, zapasy",Kostki do wc o zapachu leśnym,,https://www.leclerc.rzeszow.pl/resize.php?pic=170/5902627093494.jpg&x=500&y=400,,,5.99,Leclerc Rzeszów,"Przechowywać w suchym, przewiewnym miejscu. Chronić przed działaniem promieni słonecznych. 
 
 
  ",WM BARWIĄCE KOSTKI DO WC  FOREST,https://www.leclerc.rzeszow.pl/wm-barwiace-kostki-do-wc-forest-produkt-145643.html,,
5907637318162,,,,Chemia > Akcesoria domowe > Środki czyszczące,Odkamieniacz do pralek,,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5907637318162.jpg&x=500&y=400,,,13.99,Leclerc Rzeszów,"Przechowywać w suchym miejscu w temperaturze 5-25°C. Chronić przed zamarznięciem i bezpośrednim działaniem promieni słonecznych. 
 
 
  ",WM ODKAMIENIACZ DO PRALEK 50 SZT,https://www.leclerc.rzeszow.pl/wm-odkamieniacz-do-pralek-50-szt-produkt-105788.html,,
5907637315925,,Wiodąca Marka,,Chemia > Płyny do płukania,Balsam do prania tkanin czarnych,,https://www.leclerc.rzeszow.pl/resize.php?pic=121/5907637315925.jpg&x=500&y=400,,,4.99,Leclerc Rzeszów,"Przechowywać w chłodnym i suchym miejscu. Chronić przed światłem słonecznym i wilgocią. 
 
 
  ",WM BALSAM DO PRANIA TKANIN CZARNYCH 1L,https://www.leclerc.rzeszow.pl/wm-balsam-do-prania-tkanin-czarnych-1l-produkt-43708.html,,
5907637316854,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,Odświeżacz powietrza w żelowych  kulkach flowers 250g,,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5907637316854.jpg&x=500&y=400,,,6.99,Leclerc Rzeszów,"Przechowywać w szczelnie zamkniętych oryginalnych opakowaniach i chronić przed światłem. Przechowywać w chłodnym, suchym i przewiewnym miejscu. Trzymać z dala od źródeł zapłonu i otwartego ognia, trzymać z dala od żywności, napojów i pasz dla zwierząt. Przechowywać z dala od silnych utleniaczy. Optymalna temperatura przechowywania wynosi pomiędzy 5 i 35 ° C. 
 
 
  ",WM ODSWIEZACZ POWIETRZA W ZELOWYCH KULKACH FLOWERS 250G,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-w-zelowych-kulkach-flowers-250g-produkt-78466.html,,
5907637315918,,Wiodąca Marka,,Chemia > Płyny do płukania,Balsam do prania tkanin kolorowych,,https://www.leclerc.rzeszow.pl/resize.php?pic=121/5907637315918.jpg&x=500&y=400,,,4.99,Leclerc Rzeszów,"Przechowywać w chłodnym i suchym miejscu. Chronić przed światłem słonecznym i wilgocią. 
 
 
  ",WM BALSAM DO PRANIA TKANIN KOLOROWYCH 1L,https://www.leclerc.rzeszow.pl/wm-balsam-do-prania-tkanin-kolorowych-1l-produkt-43709.html,,
8001841693729,3.825 Kilograms,,3.825 Kilograms,"Chemia > Proszki, żele , balsamy do koloru","Proszek do prania Vizir został opracowany tak, aby Twoja rodzina zawsze prezentowała się jak najlepiej. Usuwa najbardziej uporczywe zabrudzenia, nawet z miejsc, które najtrudniej wyprać, takich jak mankiety, kołnierzyki i pachy, pozostawiając ubrania nieskazitelnie czyste. Proszek do prania Vizir jest teraz dostępny również w wersji o łagodnym i naturalnie świeżym zapachu Lenor.",,https://www.leclerc.rzeszow.pl/resize.php?pic=175/8001841693729_T1.jpg&x=500&y=400,"5-15% Anionowe Środki Powierzchniowo Czynne
<5% Niejonowe Środki Powierzchniowo Czynne
Fosfoniany
Polikarboksylany
Zeolity
Enzymy
Kompozycje Zapachowe
Hexyl Cinnamal
Limonene
Linalool",Czechy,26.99,Leclerc Rzeszów,,"Vizir Proszek do prania kolorowych tkanin 3.825 kg, 51 prań ",https://www.leclerc.rzeszow.pl/vizir-proszek-do-prania-kolorowych-tkanin-3.825-kg-51-pran%C2%A0-produkt-153007.html,Waga netto 3.825 Kilograms,
5907637315314,,Wiodąca Marka,,Chemia > Akcesoria domowe > Odświeżacze powietrza,Minipray z aplikatorem o zapachu trawy cytrynowej,,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5907637315314.jpg&x=500&y=400,,,7.99,Leclerc Rzeszów,"Przechowywać w temperaturze 5-35°C. 
 
 
  ",Mini sprey o zapachu trawy cytrynowej 3x15ml,https://www.leclerc.rzeszow.pl/mini-sprey-o-zapachu-trawy-cytrynowej-3x15ml-produkt-57490.html,,
5902643003095,550,Mill Clean,611,Chemia > Środki do czyszczenia > Do szyb,,,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5902643003095.jpg&x=500&y=400,,,8.99,Leclerc Rzeszów,"W suchym, nienasłonecznionym miejscu.",MILL clean ECO płyn do szyb,https://www.leclerc.rzeszow.pl/mill-clean-eco-plyn-do-szyb-produkt-150451.html,Waga netto 550,
5902643003033,888,Mill Clean,965,Chemia > Środki do czyszczenia > Do podłóg,"ECO płyn czyszczący do mycia podłóg i innych powierzchni gładkich wykonanych z drewna lakierowanego oraz paneli drewnianych. Zawiera ekstrakt z drzewa tekowego, który pielęgnuje drewniane powierzchnie. 
95% składników naturalnych - produkt biodegradowalny 
bez: SLES, SLS, EDTA, sztucznych barwników, konserwantów",,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5902643003033.jpg&x=500&y=400,,,11.19,Leclerc Rzeszów,"W suchym, nienasłonecznionym miejscu.","MILL clean ECO płyn czyszczący podłogi drewno, panele",https://www.leclerc.rzeszow.pl/mill-clean-eco-plyn-czyszczacy-podlogi-drewno-panele-produkt-150454.html,Waga netto 888,
5907637316847,,,,Chemia > Akcesoria domowe > Odświeżacze powietrza,Odświeżacz powietrza w żelowych kulkach fruits 250g,,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5907637316847.jpg&x=500&y=400,,,6.99,Leclerc Rzeszów,"Przechowywać w szczelnie zamkniętych oryginalnych opakowaniach i chronić przed światłem. Przechowywać w chłodnym, suchym i przewiewnym miejscu. Trzymać z dala od źródeł zapłonu i otwartego ognia, trzymać z dala od żywności, napojów i pasz dla zwierząt. Przechowywać z dala od silnych utleniaczy. Optymalna temperatura przechowywania wynosi pomiędzy 5 i 35 ° C. 
 
 
  ",WM ODSWIEZACZ POWIETRZA W ZELOWYCH KULKACH FRUITS 250G,https://www.leclerc.rzeszow.pl/wm-odswiezacz-powietrza-w-zelowych-kulkach-fruits-250g-produkt-78467.html,,
5900627063776,30 g,Vanish,30 g,"Chemia > Odplamiacze, wybielacze","Vanish Oxi Action Odplamiacz do białych tkanin w proszku 30 g Cząsteczki aktywnego tlenu. Formuła opracowana specjalnie po to, aby uczynić białe tkaniny jeszcze bielszymi! Bezpieczny do użycia na tkaninach**. Formuła niezawierająca chloru 
 
**Tkaniny codziennego użytku jak bawełna czy poliester. www.rbeuroinfo.com",,https://www.leclerc.rzeszow.pl/resize.php?pic=161/5900627063776_T1.jpg&x=500&y=400,">30%: związki wybielające na bazie tlenu
<5%: niejonowe środki powierzchniowo czynne, anionowe środki powierzchniowo czynne, zeolity, enzymy, rozjaśniacze optyczne",Produkt UE,3.59,Leclerc Rzeszów,Data ważności: 2 lata od daty produkcji podanej na opakowaniu.,Vanish Oxi Action Odplamiacz do białych tkanin w proszku 30 g,https://www.leclerc.rzeszow.pl/vanish-oxi-action-odplamiacz-do-bialych-tkanin-w-proszku-30-g-produkt-103794.html,Waga netto 30 g,
5902643002531,571,Mill Clean,641,Chemia > Środki do czyszczenia > Do łazienki,"Balsam czyszczący MILL clean ŁAZIENKA to preparat do czyszczenia i pielęgnacji powierzchni w łazience i nie tylko. Dzięki zawartości aktywnych składników skutecznie i szybko usuwa osady z mydła i kamienia ze wszystkich powierzchni zmywalnych (armatura, ceramika sanitarna, kabiny prysznicowe, glazura, ramy okienne itp.). 
Balsam nie tylko usuwa zabrudzenia, nie pozostawiając zacieków, ale również pielęgnuje powierzchnie, umilając sprzątanie przyjemnym i świeżym zapachem.",,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5902643002531.jpg&x=500&y=400,,,11.99,Leclerc Rzeszów,"W suchym, nienasłonecznionym miejscu.",MILL clean balsam czyszczący- łazienka,https://www.leclerc.rzeszow.pl/mill-clean-balsam-czyszczacy-lazienka-produkt-150459.html,Waga netto 571,
5900498012026,1 L,Ludwik,1 L,Chemia > Środki do czyszczenia > Płyny uniwersalne,"Ludwik Super Połysk Płyn uniwersalny 1 l Ludwik super połysk - specjalna formuła skutecznie usuwa uporczywy brud i tłuszcz z mytych powierzchni, pozostawiając nieskazitelną czystość i połysk. 
 
Uniwersalny płyn do mycia wszystkich zmywalnych powierzchni w całym domu. Skutecznie czyści, nie wymaga spłukiwania, pozostawia długotrwały, przyjemny zapach kwiatu bzu.",,https://www.leclerc.rzeszow.pl/resize.php?pic=164/5900498012026_T1.jpg&x=500&y=400,"<5% anionowe środki powierzchniowo czynne
<5% niejonowe środki powierzchniowo czynne
konserwant (Methylchloroisothiazolinone, Methylisothiazolinone, 2-Bromo-2-Nitropropane-1,3-Diol)
barwniki (CI 16185, CI 42090, CI 19140)
kompozycja zapachowa (Cinnamyl Alcohol, Benzyl Salicylate, Hexyl Cinnamal)",Polska,4.99,Leclerc Rzeszów,,Ludwik Super Połysk Płyn uniwersalny 1 l,https://www.leclerc.rzeszow.pl/ludwik-super-polysk-plyn-uniwersalny-1-l-produkt-55915.html,Waga netto 1 L,
5900498004106,750 ml,Ludwik,750 ml,Chemia > Środki do czyszczenia > Mleczka,"Ludwik Super Active Mleczko czyszczące 750 ml Uniwersalne mleczko w sprayu do czyszczenia wszystkich rodzajów zabrudzeń w kuchni i łazience. Skutecznie usuwa uporczywy brud, tłuszcz oraz naloty z kamienia osadowego. Posiada właściwości wybielające.",,https://www.leclerc.rzeszow.pl/resize.php?pic=67/5900498004106_T1.jpg&x=500&y=400,"<5% niejonowe środki powierzchniowo czynne
<5% związki wybielające na bazie chloru
<5% fosfoniany
kompozycja zapachowa",Polska,7.67,Leclerc Rzeszów,,Ludwik Super Active Mleczko czyszczące 750 ml,https://www.leclerc.rzeszow.pl/ludwik-super-active-mleczko-czyszczace-750-ml-produkt-31533.html,Waga netto 750 ml,
5900861242227,"1,5 kg",Ludwik,"1,5 kg",Chemia > Środki do zmywania > Do zmywarek,"ul. Wspólna 25 
00-519 Warszawa Skuteczna ochrona przed kamieniem. 
Ludwik sól ochronna do zmywarek zmiękcza wodę oraz skutecznie przeciwdziała powstawaniu szkodliwego osadu w zmywarce i na naczyniach. Niezawodny system zmiękczania wody osiągnięto dzięki zastosowaniu całkowicie rozpuszczalnej szlachetnej soli warzonej o odpowiedniej wielkości granulek. 
 
Regularne stosowanie soli ochronnej do zmywarek zapewni prawidłowe funkcjonowanie urządzenia zmiękczającego wodę w zmywarce. Ludwik 
system do zmywarek 
 
all in one tabletki 
classic tabletki 
5-funkcyjny proszek 
sól ochronna 
płyn nabłyszczający 
 
Optymalny efekt zmywania 
 
Kryształowe Godło Marki Godnej Zaufania dla produktów marki Ludwik - przyznane przez konsumentów (Badanie European Trusted Brands 2011 - kategoria ""Środek czystości"" - Wydawnictwo Reader's Digest Przegląd Sp. z o.o.)",,https://www.leclerc.rzeszow.pl/resize.php?pic=82/5900861242227_T1.jpg&x=100&y=70,chlorek sodu,,7.99,Leclerc Rzeszów,"Chronić przed dziećmi. 
Przechowywać w suchym miejscu.","Ludwik Sól ochronna do zmywarek 1,5 kg",https://www.leclerc.rzeszow.pl/ludwik-sol-ochronna-do-zmywarek-15-kg-produkt-10734.html,"Waga netto 1,5 kg",
5900498011609,"6,6 ml",Ludwik,"6,6 ml",Chemia > Środki do zmywania > Do zmywarek,"ul. Wspólna 25 
00-519 Warszawa Usuwa nieprzyjemne zapachy i pozostawia świeży, cytrynowy zapach. Wydajna formuła zawieszki pozwala na jej długotrwałe użycie, nawet w przypadku codziennego mycia w zmywarce.",,https://www.leclerc.rzeszow.pl/resize.php?pic=162/5900498011609_T1.jpg&x=500&y=400,,,9.99,Leclerc Rzeszów,,"Ludwik Zawieszka zapachowa do zmywarki 6,6 ml (60 cykli zmywania)",https://www.leclerc.rzeszow.pl/ludwik-zawieszka-zapachowa-do-zmywarki-66-ml-60-cykli-zmywania-produkt-55035.html,"Waga netto 6,6 ml",
8001090310231,,Vizir,,"Chemia > Kapsułki, chusteczki do prania","Kapsułki Vizir 3w1 są tak proste w użyciu, że będziesz mogła robić pranie z zamkniętymi oczami. Zapewniają doskonałe efekty w dosłownie kilka minut. Bez dozowania, bez kłopotów – tylko doskonała czystość Vizira. Trzykomorowe kapsułki Vizir dogłębnie czyszczą, usuwają zabrudzenia i nadają blask tkaninom. Kapsułki błyskawicznie rozpuszczają się podczas prania i można je stosować zarówno do tkanin białych, jak i kolorowych.",,https://www.leclerc.rzeszow.pl/resize.php?pic=166/8001090310231_T1.jpg&x=500&y=400,">30% Anionowe Środki Powierzchniowo Czynne
5-15% Mydło
<5% Niejonowe Środki Powierzchniowo Czynne
Fosfoniany
Rozjaśniacze Optyczne
Kompozycje Zapachowe",Francja,24.99,Leclerc Rzeszów,,"Vizir Sensitive Kapsułki do prania, 28 prań",https://www.leclerc.rzeszow.pl/vizir-sensitive-kapsulki-do-prania-28-pran-produkt-122005.html,,
5902643002128,906,Mill Clean,970,Chemia > Akcesoria domowe > Środki czyszczące,"MARSYLSKIE PŁATKI MYDLANE BALSAM DO MYCIA I PIELĘGNACJI DOMU 
Pachnący mydlaną czystością dom to przyjemne wspomnienie dla wielu z nas i właśnie płatki mydlane w bardzo tradycyjny sposób wpisują się w ideę zadbanego i przyjaznego domu. Formuła skoncentrowanego balsamu marsylskie płatki mydlane, dzięki specjalnie zaprojektowanej kompozycji zapachowej, zapewni długotrwałe poczucie luksusowej świeżości.",,https://www.leclerc.rzeszow.pl/resize.php?pic=78/5902643002128.jpg&x=500&y=400,,,8.99,Leclerc Rzeszów,"W suchym, nienasłonecznionym miejscu.",MILL clean balsam do mycia i pielęgnacji domu - marsylskie płatki mydlane,https://www.leclerc.rzeszow.pl/mill-clean-balsam-do-mycia-i-pielegnacji-domu--marsylskie-platki-mydlane-produkt-150463.html,Waga netto 906,
5900498028867,900 g,,900 g,Chemia > Środki do zmywania > Do naczyń,"ul. Wspólna 25, 
00-519 Warszawa Cytrynowy 
Płyn do mycia naczyń 
- Bezwzględny dla tłuszczu 
- Krystalicznie czyste i lśniące naczynia 
- Gęsta konsystencja, świeży, cytrynowy zapach 
- pH neutralne dla skóry - łagodny dla dłoni, zawiera wyciąg z zielonej herbaty 
 
Posiada Świadectwo Jakości Zdrowotnej PZH. 
Przebadany dermatologicznie. Certyfikat systemu zarządzania jakością ISO 9001 www.cleanright.eu",,https://www.leclerc.rzeszow.pl/resize.php?pic=179/5900498028867_T1.jpg&x=500&y=400,"5-15% anionowe środki powierzchniowo czynne
<5% niejonowe środki powierzchniowo czynne
<5% amfoteryczne środki powierzchniowo czynne
konserwant (Methylchloroisothiazolinone, Methylisothiazolinone, 2-Bromo-2-Nitropropane-1,3-Diol)
kompozycja zapachowa (Citral, Limonene)",Polska,6.99,Leclerc Rzeszów,,Ludwik Płyn do naczyń cytrynowy 900 g,https://www.leclerc.rzeszow.pl/ludwik-plyn-do-naczyn-cytrynowy-900-g-produkt-160245.html,Waga netto 900 g,
